customer_id,dp,num_txn,basket_pct_MILK_FREE,basket_pct_EGG_FREE,basket_pct_GLUTEN_FREE,basket_pct_VEGETARIAN,basket_pct_VEGAN,basket_pct_KETO,basket_pct_PALEO,basket_pct_SHELLFISH_FREE,basket_pct_SOY_FREE,basket_pct_LACTOSE_FREE,basket_pct_PEANUT_FREE,basket_pct_PESCATARIAN,basket_pct_TREE_NUT_FREE,basket_pct_LOW_CARB,basket_pct_WHEAT_FREE,basket_pct_NO_DIET_PREFERENCES,basket_pct_NO_DIET_RESTRICTIONS
98790,vegan,12,0.274392833,0.6363395,0.023478833,0.547420667,0.146067833,0.064484083,0.006944417,0.5487735,0.531247,0.004629667,0.614910917,0.547420667,0.493614667,0.060155083,0.254202833,1,1
98901,keto,68,0.165715721,0.355268456,0.077468941,0.315149735,0.123948265,0.118785706,0.064377353,0.231448765,0.31845125,0.009059882,0.392945294,0.350920059,0.382778471,0.137878868,0.305797397,1,1
99012,pescatarian,32,0.289249656,0.383020719,0.20223375,0.4384345,0.2131905,0.107425281,0.033727781,0.244288906,0.334278719,0.032209125,0.46338125,0.475950156,0.418091656,0.194785188,0.355095438,1,1
99123,vegan,12,0.17446575,0.301495667,0.028571417,0.54242975,0.291452917,0.237759417,0.1680555,0.213934583,0.356990167,0.055555583,0.35492975,0.546596417,0.258775917,0.248336333,0.281990167,1,1
99234,pescatarian,22,0.109301773,0.280403364,0.079783182,0.589997046,0.120813,0.1513505,0.012987,0.380468591,0.193489409,0.00E+00,0.295161364,0.617684682,0.317888636,0.171913318,0.351979546,1,1
99345,pescatarian,43,0.181974535,0.381496605,0.124700861,0.50266207,0.17749093,0.131103791,0.030080651,0.277415698,0.248900116,0.046511628,0.426995791,0.520001023,0.435037419,0.165405954,0.296362116,1,1
99456,pescatarian,38,0.283293684,0.451647947,0.0929315,0.545275474,0.239972105,0.143129237,0.052307237,0.234860053,0.40021229,0.00E+00,0.565469368,0.585051368,0.567349079,0.178895105,0.180854816,1,1
99567,keto,75,0.26108616,0.320302493,0.128801933,0.437555453,0.23858728,0.275617133,0.081950667,0.2923902,0.333463827,0.002424253,0.45160224,0.454831933,0.38987816,0.310371707,0.334369573,1,1
99678,pescatarian,38,0.070314605,0.385546737,0.039747079,0.557568184,0.043453895,0.032581474,0.018005211,0.417036447,0.061669316,0.00E+00,0.35710379,0.564836342,0.348126184,0.048621553,0.115970421,1,1
99789,paleo,11,0.116356091,0.168870182,0.092909182,0.395641546,0.207346546,0.183154182,0.042200546,0.251432909,0.214258182,0.015151546,0.299600455,0.390591,0.293106909,0.183154182,0.152136909,1,1
99900,low_carb,21,0.320864667,0.471621143,0.117889238,0.420062381,0.190792524,0.227290619,0.189804095,0.403085571,0.372394429,0.009145143,0.498958476,0.454603667,0.474151238,0.313817,0.334497905,1,1
100011,pescatarian,50,0.2662831,0.39881288,0.1313217,0.53701084,0.22905124,0.25806814,0.08336766,0.44506602,0.35343814,0.00E+00,0.42126814,0.56033226,0.44457954,0.39065602,0.34609752,1,1
100122,vegetarian,35,0.232904686,0.345080486,0.214036886,0.448668143,0.193597743,0.208582486,0.039963771,0.249724857,0.419964257,0.0104762,0.492685314,0.4880726,0.370429229,0.238165371,0.390676514,1,1
100233,pescatarian,10,0.2939785,0.3961121,0.0778409,0.4680391,0.1898608,0.3229297,0.1117663,0.3023741,0.3754329,0.0266903,0.5220172,0.4985252,0.4918776,0.4259277,0.3512907,1,1
100344,low_carb,38,0.240321895,0.453905605,0.100491684,0.577481368,0.235215079,0.202126053,0.041017895,0.34446179,0.399077658,0.00131579,0.5436585,0.570231105,0.544042,0.226659184,0.273493421,1,1
100455,keto,22,0.2972165,0.364027909,0.150639409,0.323780773,0.179887318,0.326776455,0.137302182,0.309414136,0.380810227,0.019886364,0.440441727,0.329536182,0.4352695,0.350285591,0.331039818,1,1
100566,vegetarian,35,0.293294257,0.375569,0.047235629,0.421149086,0.301825657,0.160678514,0.122473771,0.317897257,0.333556143,0.0051948,0.413530057,0.421149086,0.392008714,0.209818857,0.298583771,1,1
100677,vegan,12,0.366087917,0.366087917,0.062962917,0.390162,0.357060167,0.029629583,0.010416667,0.235069417,0.340856417,0.00E+00,0.34317125,0.390162,0.332754583,0.029629583,0.206712917,1,1
100788,keto,27,0.265154704,0.318035741,0.116625667,0.463129185,0.159441037,0.229914444,0.042010482,0.323426889,0.370462259,0.007592593,0.472565556,0.471517,0.488822667,0.194821185,0.267085259,1,1
100899,keto,23,0.329595391,0.404277217,0.148332261,0.376445261,0.219661739,0.309670044,0.036017826,0.344913435,0.399056044,0.005115087,0.476231652,0.420682565,0.473158435,0.311300652,0.31511187,1,1
101010,pescatarian,91,0.282520022,0.397055824,0.118865846,0.472043495,0.263040011,0.106709341,0.093303055,0.273621528,0.256014824,0.015184813,0.473525879,0.480445736,0.418481769,0.120325835,0.239018154,1,1
101121,pescatarian,72,0.077341917,0.243360889,0.216324167,0.400713556,0.055345917,0.081144778,0.00E+00,0.110708319,0.139415611,0.02391975,0.416830806,0.416733139,0.276943528,0.092540792,0.259025986,1,1
101232,pescatarian,57,0.345535895,0.501280474,0.135589737,0.581681246,0.375474421,0.206574211,0.041771649,0.443784158,0.343102474,0.00E+00,0.552471123,0.583744491,0.512317702,0.201727193,0.33146379,1,1
101343,low_carb,66,0.253368576,0.412987288,0.157687606,0.468577818,0.203947667,0.196886364,0.027655046,0.298273667,0.327940197,0.087971349,0.512393894,0.478343364,0.469453046,0.226887697,0.331417394,1,1
101454,vegetarian,29,0.149854414,0.264070035,0.088814345,0.353525207,0.146936241,0.123165793,0.062874,0.215591379,0.284402276,0.004968966,0.385541138,0.363651724,0.356865379,0.198729724,0.199512655,1,1
101565,low_carb,31,0.269580968,0.300467161,0.191852419,0.372126226,0.198269161,0.243749807,0.063560968,0.215289839,0.378012548,0.040322581,0.426179516,0.373918355,0.350896871,0.295444194,0.291785258,1,1
101676,low_carb,125,0.313078736,0.362393368,0.111801624,0.261057528,0.20835016,0.114251936,0.153828368,0.311234984,0.324157,0.00E+00,0.378650512,0.261057528,0.339401632,0.158486776,0.314853968,1,1
101787,paleo,29,0.204625035,0.299173483,0.128401724,0.335347552,0.190257241,0.10862069,0.04422,0.120032759,0.299173483,0.096551724,0.321012552,0.335347552,0.25517231,0.169211828,0.272983,1,1
101898,pescatarian,18,0.334158611,0.452472222,0.113893389,0.533395556,0.291102444,0.152456667,0.036901333,0.376313778,0.384659056,0.00E+00,0.575705778,0.525459056,0.575705778,0.165378944,0.385041222,1,1
102009,pescatarian,23,0.162662217,0.351796435,0.088089913,0.513035957,0.156093217,0.240323783,0.164065,0.17398187,0.246361696,0.017632826,0.405632087,0.527528696,0.381319957,0.265686087,0.245084261,1,1
102120,vegetarian,100,0.16289443,0.32122191,0.05512281,0.44736154,0.15375496,0.15530671,0.03836251,0.1972939,0.264581,0.00E+00,0.44152549,0.45442737,0.41117442,0.20121884,0.24056929,1,1
102231,low_carb,42,0.191977429,0.339011762,0.16553131,0.451983,0.156100667,0.258806095,0.060366571,0.188051929,0.475179143,0.067807357,0.465144119,0.451863643,0.451385571,0.301355238,0.325828548,1,1
102342,vegan,35,0.264736857,0.384113429,0.094677343,0.493254886,0.376497343,0.023901257,0.052862171,0.322116543,0.320948143,0.00E+00,0.410065829,0.467404514,0.371970571,0.052862171,0.379629029,1,1
102453,keto,9,0.194348333,0.224469778,0.173188111,0.419494333,0.235313333,0.265933444,0.050693,0.117540333,0.276441111,0.00E+00,0.223070667,0.423938778,0.152687667,0.263007667,0.315411667,1,1
102564,paleo,22,0.270610273,0.332794682,0.035374591,0.365094409,0.268608955,0.075227046,0.088131409,0.284722727,0.298622455,0.00E+00,0.357211909,0.376816909,0.335242227,0.122546955,0.278451727,1,1
102675,low_carb,40,0.1591347,0.31831955,0.0882229,0.467143375,0.156960925,0.275660175,0.006214525,0.23482355,0.313815525,0.00E+00,0.439175275,0.452194325,0.418614425,0.3075789,0.225026825,1,1
102786,vegan,21,0.300641857,0.400098333,0.357129857,0.666440762,0.296769857,0.421766,0.046348857,0.287423095,0.553918429,0.313850667,0.619260476,0.666440762,0.585031714,0.436766905,0.334202,1,1
102897,low_carb,20,0.17283365,0.3049287,0.0911008,0.37115085,0.17083615,0.15418985,0.05838905,0.1391274,0.2941671,0.00E+00,0.30537455,0.36715085,0.3224792,0.19790925,0.2247405,1,1
103008,vegetarian,61,0.243478836,0.332429033,0.109326312,0.456625377,0.261292574,0.217270689,0.049040771,0.246610836,0.356547246,0.00E+00,0.402964344,0.456625377,0.384054639,0.211874508,0.247006115,1,1
103119,vegetarian,95,0.155849526,0.374306442,0.172977863,0.478394621,0.166528884,0.197525263,0.036488495,0.228694737,0.25587419,0.04108079,0.473152653,0.484460537,0.418525621,0.216913284,0.286366126,1,1
103230,pescatarian,19,0.093408737,0.215835474,0.086167316,0.235876,0.08682979,0.125202421,0.013157895,0.054609842,0.147895947,0.004048579,0.226463,0.242454947,0.151778947,0.144939263,0.192648105,1,1
103341,vegan,14,0.284235357,0.536167143,0.245628143,0.688045357,0.301926143,0.050170071,0.159235357,0.221994214,0.543348786,0.00E+00,0.589997357,0.688045357,0.539143357,0.032312929,0.473667143,1,1
103452,pescatarian,11,0.134588091,0.427318273,0.191294273,0.489813455,0.152386091,0.139409182,0.017429182,0.218601364,0.263463546,0.012121182,0.427072273,0.512631364,0.405432636,0.155234091,0.342717364,1,1
103563,vegetarian,13,0.197670923,0.386802308,0.274061769,0.487366846,0.182239231,0.189767077,0.059640308,0.145538923,0.421184231,0.171609231,0.433495769,0.493777077,0.275559308,0.184665846,0.436242,1,1
103674,pescatarian,53,0.153458245,0.367748962,0.057130868,0.474469396,0.155959,0.106744283,0.027952736,0.24829117,0.333716811,0.082610415,0.361707453,0.47796883,0.341562132,0.141829359,0.325754245,1,1
103785,pescatarian,11,0.271258,0.606244273,0.206244182,0.649357182,0.258723636,0.030394909,0.163498636,0.136822727,0.467676727,0.00E+00,0.525757546,0.735215818,0.525757546,0.116253546,0.61281,1,1
103896,keto,22,0.340702773,0.526375409,0.151656682,0.617771818,0.293338227,0.242422818,0.140529546,0.321294318,0.442920318,0.00E+00,0.695872227,0.625347591,0.525310227,0.253786455,0.369204773,1,1
104007,vegan,11,0.213498636,0.443458,0.067016273,0.458238727,0.306178636,0.1121,0.045454546,0.239472636,0.327679909,0.00E+00,0.443458,0.458238727,0.290171909,0.126086091,0.305323364,1,1
104118,paleo,42,0.180279429,0.222846524,0.071233143,0.28555081,0.1458525,0.051890452,0.048951238,0.10010981,0.223699381,0.015672071,0.262894476,0.286318857,0.258589143,0.077326714,0.171997691,1,1
104229,low_carb,16,0.196746813,0.304054438,0.063766,0.457580125,0.249246813,0.220913438,0.150641063,0.244182688,0.385288438,0.00E+00,0.368621813,0.44924675,0.359246813,0.249871813,0.313429438,1,1
104340,vegetarian,13,0.225109692,0.326487923,0.086509846,0.417194308,0.207004231,0.110459846,0.033663,0.262995846,0.313695308,0.00E+00,0.370584615,0.417194308,0.350635615,0.112403154,0.253327077,1,1
104451,paleo,12,0.234312167,0.338836,0.151455,0.407089917,0.198597917,0.074920583,0.052380917,0.2450265,0.36661375,0.00E+00,0.255634917,0.407089917,0.395185167,0.214470917,0.285264583,1,1
104562,low_carb,32,0.262723219,0.515624969,0.236458281,0.344537438,0.146149531,0.261625688,0.064081094,0.467819875,0.460329875,0.00E+00,0.546565,0.345467469,0.48852925,0.307632656,0.42752975,1,1
104673,pescatarian,20,0.1261798,0.2151206,0.1295573,0.27086835,0.1430881,0.1273827,0.06141065,0.1804236,0.2035733,0.00E+00,0.22899715,0.31265405,0.2301451,0.26358075,0.14958055,1,1
104784,low_carb,23,0.274728913,0.380285696,0.228135609,0.52806813,0.34327187,0.219684435,0.089731304,0.222604087,0.370221652,0.00E+00,0.46563887,0.52806813,0.431945696,0.257991435,0.364273609,1,1
104895,vegan,39,0.329278718,0.41579459,0.229550103,0.479580128,0.384201077,0.098758487,0.071281539,0.362828846,0.300172231,0.014762256,0.367517,0.477936462,0.370755359,0.159872846,0.353233897,1,1
105006,paleo,9,0.364422333,0.391386889,0.078883333,0.461738444,0.355665333,0.368182556,0.058923556,0.111065667,0.308704,0.00E+00,0.437836444,0.461738444,0.431426222,0.384666111,0.374894222,1,1
105117,low_carb,27,0.283554889,0.296043037,0.238730556,0.295520704,0.159670778,0.180357704,0.148021519,0.210921148,0.256711037,0.00E+00,0.318850926,0.295520704,0.255476444,0.342719259,0.294396963,1,1
105228,keto,12,0.162321917,0.293975167,0.243727083,0.248447833,0.148433,0.120742583,0.037464417,0.2283595,0.204439667,0.071990083,0.368243,0.248447833,0.3146105,0.1346315,0.268247667,1,1
105339,low_carb,20,0.08830355,0.26080355,0.04142855,0.23419645,0.04830355,0.22687495,0.00E+00,0.0411607,0.26705355,0.00E+00,0.27419645,0.23419645,0.27419645,0.22687495,0.24830355,1,1
105450,keto,22,0.295568046,0.389793636,0.185042091,0.459045636,0.289999364,0.323034955,0.059537364,0.316067,0.279816091,0.017676773,0.465287136,0.461504955,0.387452955,0.334252136,0.321518364,1,1
105561,vegetarian,14,0.096625714,0.310157071,0.155944286,0.504296429,0.188208786,0.142663857,0.016323,0.240096929,0.298997929,0.057884857,0.502639357,0.514598286,0.369045,0.230004286,0.208914571,1,1
105672,paleo,33,0.124135273,0.273494273,0.151351667,0.24703403,0.071664939,0.126159,0.040607394,0.262467333,0.202475152,0.007575758,0.243988818,0.24237203,0.257074242,0.131598,0.23265397,1,1
105783,vegetarian,30,0.2741501,0.392607567,0.183457833,0.524297033,0.293884033,0.097290867,0.058534333,0.241076167,0.320540767,0.00E+00,0.488978067,0.535037767,0.395239767,0.109037533,0.3496586,1,1
105894,pescatarian,52,0.248943231,0.390068731,0.120375173,0.537099558,0.229857,0.142304865,0.040429923,0.258863904,0.356610712,0.00E+00,0.523216135,0.553122404,0.448954673,0.191522692,0.307357962,1,1
106005,pescatarian,10,0.2097691,0.2868254,0.0884848,0.4963925,0.1120634,0.1241991,0.0243146,0.2831025,0.133492,0.00E+00,0.6013709,0.5963925,0.5753103,0.1815729,0.2177345,1,1
106116,vegetarian,16,0.20248975,0.243003375,0.050682313,0.399937313,0.188231625,0.09093275,0.00277775,0.305939313,0.207970063,0.0078125,0.3636965,0.399937313,0.412055125,0.09584125,0.224257938,1,1
106227,vegan,9,0.258471222,0.550560222,0.237950111,0.509535889,0.252510556,0.104687444,0.053021111,0.404607111,0.360535556,0.00E+00,0.532740444,0.522267222,0.407519667,0.138823,0.378834,1,1
106338,pescatarian,40,0.119579525,0.160990025,0.05140465,0.2912633,0.120919725,0.075972275,0.005,0.152934525,0.149458225,0.00E+00,0.2523947,0.3100133,0.21463805,0.081113,0.15128145,1,1
106449,keto,96,0.331522542,0.300129958,0.177920781,0.399586875,0.291331021,0.420685448,0.086478292,0.243402771,0.441322188,0.007291667,0.387333406,0.399090844,0.277908708,0.479665969,0.447189427,1,1
106560,vegan,16,0.078645875,0.211458375,0.140635188,0.387040438,0.194791688,0.044332063,0.00E+00,0.068229188,0.161519625,0.00E+00,0.175,0.395373813,0.1671875,0.05,0.115104188,1,1
106671,keto,40,0.03337185,0.056265775,0.058925125,0.193560525,0.120181075,0.0326341,0.09097595,0.0294245,0.075776475,0.0014706,0.08777355,0.193560525,0.07540255,0.1391837,0.056265775,1,1
106782,keto,48,0.164181583,0.258598625,0.172133896,0.285183,0.157135625,0.319126625,0.021268333,0.192943271,0.338382271,0.001736104,0.33610375,0.285183,0.326265792,0.299947021,0.285209521,1,1
106893,low_carb,81,0.178597198,0.336828185,0.164473161,0.391485543,0.161741124,0.168926,0.033909012,0.296498963,0.283600556,0.005624321,0.39490984,0.402208543,0.379380457,0.197552914,0.297295988,1,1
107004,vegetarian,35,0.178728,0.275207543,0.232028314,0.532171314,0.186330857,0.139915657,0.027695171,0.182881,0.267373686,0.022619057,0.441389286,0.534936286,0.356685086,0.139957714,0.257354943,1,1
107115,pescatarian,5,0.3406484,0.4502414,0.1104828,0.5384766,0.3504524,0.1830166,0.148914,0.3826094,0.350754,0.0542986,0.4953394,0.622006,0.46819,0.2665458,0.3036954,1,1
107226,vegan,29,0.245251828,0.45080731,0.181609172,0.537972138,0.275136862,0.023399,0.022454828,0.488738345,0.32360431,0.00E+00,0.482416517,0.537972138,0.50483031,0.072249586,0.379351414,1,1
107337,paleo,34,0.262361647,0.337560441,0.157623794,0.346634941,0.304175324,0.095103529,0.130195794,0.256782059,0.283509118,0.009803912,0.337560441,0.346634941,0.299651912,0.099342294,0.308323735,1,1
107448,pescatarian,35,0.169564657,0.295293257,0.137178629,0.254646286,0.122568514,0.081522943,0.017230086,0.181155457,0.1309252,0.075388457,0.311959914,0.268251743,0.300735429,0.083473057,0.230327286,1,1
107559,keto,47,0.096180745,0.240211255,0.061769809,0.315434702,0.099971936,0.139282106,0.026075192,0.082140043,0.248424872,0.012399532,0.254974575,0.316253043,0.222757596,0.143348298,0.233744149,1,1
107670,pescatarian,18,0.141476056,0.3201285,0.045873111,0.468581,0.1556085,0.082434278,0.027777778,0.181149389,0.194355056,0.0050505,0.420086444,0.489645778,0.385083667,0.1046565,0.170614222,1,1
107781,low_carb,115,0.298693678,0.331331104,0.177633087,0.36882807,0.299290322,0.246064965,0.104369765,0.273272852,0.282933078,0.026526765,0.380365304,0.359630165,0.311614626,0.26874827,0.269735374,1,1
107892,paleo,23,0.14943087,0.254002217,0.159878522,0.265784609,0.139397391,0.147717044,0.096164217,0.11002287,0.225878652,0.01853313,0.272473609,0.265784609,0.236410087,0.272293174,0.248504826,1,1
108003,vegetarian,17,0.249354529,0.276253059,0.116237529,0.506507118,0.294969,0.302178824,0.075324765,0.106848177,0.294483588,0.041934412,0.399447294,0.464292588,0.274556647,0.436407118,0.232889529,1,1
108114,low_carb,49,0.258559245,0.463016796,0.174820714,0.470936571,0.271608041,0.165862449,0.08734198,0.35047449,0.311699286,0.001727674,0.428267612,0.461539714,0.454649551,0.214920225,0.314082306,1,1
108225,paleo,13,0.259615385,0.201923077,0.070512846,0.317307692,0.173076923,0.038461539,0.108974308,0.278846154,0.285256385,0.00E+00,0.346153846,0.317307692,0.326923077,0.054487154,0.355769231,1,1
108336,vegetarian,25,0.30402344,0.4331254,0.12281316,0.5552292,0.28205244,0.16976984,0.04809472,0.2942806,0.36312068,0.00E+00,0.54268376,0.57855448,0.46643128,0.19912532,0.3339122,1,1
108447,paleo,24,0.163374667,0.298995458,0.084533125,0.355411333,0.177624292,0.082758875,0.105415625,0.283158542,0.20410475,0.013888875,0.286953333,0.363744667,0.319691417,0.097832333,0.243848042,1,1
108558,vegan,14,0.386875143,0.5102595,0.035714286,0.535727214,0.4328785,0.103741429,0.010204071,0.241671857,0.452989071,0.00E+00,0.506390429,0.540489143,0.482580857,0.103741429,0.106524357,1,1
108669,vegan,55,0.390244527,0.537084091,0.204492891,0.606526582,0.418166855,0.166349036,0.0501116,0.289886764,0.408496582,0.00E+00,0.594163273,0.6047084,0.560776636,0.163196655,0.4194322,1,1
108780,pescatarian,20,0.4383762,0.46372715,0.16780015,0.65250765,0.4615688,0.15773255,0.089375,0.3371778,0.3148022,0.00E+00,0.49488815,0.6563538,0.47184965,0.19123255,0.24429765,1,1
108891,pescatarian,34,0.1231405,0.520886853,0.065204353,0.384975765,0.174960794,0.069742971,0.001176471,0.391185529,0.213937765,0.00E+00,0.559658765,0.386152235,0.48502,0.102731912,0.134000794,1,1
109002,vegan,20,0.19112265,0.36907895,0.0864398,0.36811355,0.17071595,0.02384615,0.00E+00,0.33584855,0.17020085,0.00E+00,0.3653098,0.36811355,0.33839435,0.0625252,0.21950775,1,1
109113,keto,36,0.158096167,0.24301675,0.053910222,0.297913222,0.177753,0.245135833,0.132284222,0.160410972,0.287496556,0.00E+00,0.304626167,0.300228028,0.297681722,0.274354694,0.273362583,1,1
109224,vegetarian,152,0.175166349,0.348733368,0.096231053,0.477295592,0.162446803,0.125207322,0.014732849,0.249912375,0.315188915,0.068202638,0.465124309,0.472946178,0.404158184,0.15122004,0.276145724,1,1
109335,paleo,27,0.114309741,0.21364863,0.110213741,0.267071741,0.137971222,0.097345037,0.030824111,0.178174852,0.211159667,0.010582,0.248196704,0.268755259,0.20057763,0.095503074,0.173561482,1,1
109446,pescatarian,24,0.14139825,0.357037125,0.177711292,0.527908167,0.18880375,0.062006708,0.02734375,0.251349917,0.283645833,0.00225225,0.480695083,0.534424833,0.402681167,0.080328833,0.242501667,1,1
109557,vegetarian,77,0.184513325,0.313314468,0.124950442,0.515405429,0.206128662,0.141363727,0.089891922,0.206105584,0.333702753,0.002009896,0.390583831,0.493979844,0.343268623,0.207867727,0.279499546,1,1
109668,vegetarian,35,0.183934429,0.384719914,0.062280143,0.520746457,0.221116629,0.110503,0.034954343,0.404299029,0.276995314,0.00E+00,0.428353286,0.517571857,0.387837971,0.137284486,0.218412314,1,1
109779,keto,9,0.187215778,0.316745333,0.153652444,0.434866667,0.11962,0.263015889,0.016349222,0.253126222,0.227523,0.085882,0.480961,0.471993778,0.415422889,0.308717222,0.278209778,1,1
109890,low_carb,108,0.153260667,0.245420676,0.097543333,0.308682426,0.155920482,0.186466185,0.04035387,0.187399324,0.245697676,0.007314333,0.309544944,0.29775162,0.277516278,0.20587088,0.188972157,1,1
110001,vegetarian,25,0.1700776,0.31093908,0.06919744,0.40027312,0.17017088,0.07009364,0.02317792,0.24310128,0.27580096,0.00E+00,0.35809532,0.40027312,0.33000672,0.0926178,0.26484188,1,1
110112,low_carb,25,0.19251364,0.22629144,0.03,0.21062476,0.19562476,0.35392636,0.17351364,0.21940252,0.18951364,0.00E+00,0.22129144,0.21951364,0.21629144,0.36192636,0.19451364,1,1
110223,vegetarian,42,0.078854286,0.470783833,0.091903762,0.527441,0.111508167,0.054394571,0.004715905,0.18936331,0.409411238,0.232128714,0.507930381,0.518227762,0.459327381,0.106576667,0.363428786,1,1
110334,pescatarian,11,0.231752273,0.518406455,0.070011091,0.643567,0.199588364,0.165079636,0.006493546,0.429925,0.207291727,0.041711273,0.588197636,0.643567,0.474561273,0.179065636,0.346609273,1,1
110445,vegan,45,0.256410933,0.490449689,0.184365067,0.503430333,0.227945311,0.0908642,0.042539689,0.406093444,0.328315667,0.013227511,0.488633156,0.503430333,0.5042416,0.120028844,0.446093444,1,1
110556,paleo,22,0.148070364,0.424072182,0.149287773,0.300859227,0.158430364,0.026573409,0.132918864,0.268142909,0.332219636,0.030303046,0.424072182,0.300859227,0.371883636,0.026573409,0.293570318,1,1
110667,keto,39,0.257221282,0.364723949,0.243307692,0.510806513,0.23515918,0.220127,0.078608308,0.337344282,0.350686718,0.007122513,0.497399308,0.507320256,0.47424741,0.198232256,0.303880795,1,1
110778,vegetarian,36,0.256123139,0.352952972,0.112220056,0.445493194,0.26327325,0.173625333,0.058312833,0.316774944,0.317260028,0.00E+00,0.458760167,0.434650028,0.429474611,0.190329472,0.2462605,1,1
110889,paleo,15,0.301578867,0.391172867,0.120233667,0.3642276,0.350894267,0.202851133,0.168002667,0.3398882,0.2869252,0.0121212,0.453464467,0.399016,0.326259,0.2373966,0.266790533,1,1
111000,low_carb,54,0.174128982,0.399017889,0.150032167,0.391923889,0.136341278,0.203511537,0.039552667,0.238845407,0.343138389,0.00E+00,0.422182296,0.399381944,0.395095667,0.225953185,0.296133963,1,1
111111,pescatarian,21,0.296411857,0.464868429,0.30619381,0.571553429,0.204989429,0.122918714,0.049297905,0.34138081,0.402638952,0.019841286,0.555985667,0.589410571,0.518439857,0.10902981,0.403360476,1,1
111222,keto,11,0.210323909,0.272960909,0.138687273,0.378656909,0.212054546,0.174155273,0.068974727,0.193035091,0.311758273,0.00E+00,0.351957455,0.378656909,0.334668455,0.161652636,0.202372364,1,1
111333,vegan,18,0.158858556,0.367274611,0.114519111,0.565383833,0.292892389,0.026055778,0.008130056,0.409967889,0.219923889,0.007407389,0.701228333,0.565383833,0.426494167,0.143637111,0.170561778,1,1
111444,keto,35,0.114048029,0.146100829,0.043961114,0.186904286,0.1085238,0.0498958,0.028633143,0.098575,0.167911857,0.00E+00,0.176165857,0.200285657,0.172064686,0.042608571,0.122461371,1,1
111555,keto,10,0.2498889,0.3257458,0.1670117,0.4111273,0.1959355,0.1840793,0.0675193,0.1473441,0.3373825,0.0707565,0.3688403,0.4170096,0.3376126,0.2131075,0.2209119,1,1
111666,low_carb,17,0.240231529,0.347476882,0.315682647,0.421656941,0.212816353,0.140946177,0.037723529,0.245927471,0.249770706,0.022190647,0.378463412,0.426175529,0.339435471,0.301161824,0.287518059,1,1
111777,low_carb,24,0.141387208,0.27449275,0.097124833,0.441932333,0.122162292,0.16192625,0.0312625,0.217926375,0.376632708,0.00E+00,0.442978667,0.450495958,0.416873292,0.201608917,0.250446958,1,1
111888,vegetarian,23,0.17070687,0.449372044,0.131888,0.654001,0.206581,0.092989304,0.074249478,0.332212522,0.412092739,0.00E+00,0.572151957,0.667044478,0.51865713,0.107585565,0.373385565,1,1
111999,keto,31,0.085918226,0.269648065,0.056783387,0.358668903,0.060135742,0.209347774,0.01700229,0.051590129,0.356886323,0.00E+00,0.340571613,0.358668903,0.338616581,0.221343355,0.321811032,1,1
112110,pescatarian,18,0.227890778,0.535406556,0.159189944,0.655682278,0.201487222,0.135413389,0.039985167,0.248356722,0.397545167,0.127541056,0.595185,0.664756333,0.528943056,0.174874444,0.479615389,1,1
112221,pescatarian,30,0.358066467,0.519661033,0.1637061,0.600184133,0.3163963,0.156763233,0.0926039,0.371706467,0.493259267,0.00E+00,0.580777333,0.6258367,0.558189633,0.231613333,0.399893833,1,1
112332,keto,62,0.18726771,0.349168403,0.106616161,0.356343919,0.133442242,0.260985548,0.046544048,0.203689855,0.225309032,0.00E+00,0.429657597,0.379002355,0.403131903,0.336084,0.308570081,1,1
112443,low_carb,127,0.262829472,0.404735449,0.157250976,0.457474984,0.191982717,0.30110815,0.044827866,0.313089567,0.418381252,0.00467037,0.500129654,0.467050221,0.503253512,0.321794953,0.404412622,1,1
112554,vegan,31,0.149197226,0.474122484,0.086070387,0.445063936,0.134380194,0.083986194,0.032149839,0.290941323,0.395020258,0.00E+00,0.533136613,0.445063936,0.496039839,0.08985129,0.403812516,1,1
112665,low_carb,60,0.225082933,0.4340421,0.118876033,0.43848285,0.16315205,0.205136383,0.052880767,0.282766533,0.391009017,0.008333333,0.48653655,0.442476183,0.453666567,0.229771217,0.384239733,1,1
112776,keto,111,0.245145469,0.288725153,0.148735505,0.47473536,0.24842064,0.281384153,0.141832063,0.161997396,0.393639153,0.006361342,0.424577676,0.468988631,0.34330109,0.370941387,0.34359873,1,1
112887,vegetarian,30,0.2957454,0.469169567,0.142462333,0.570111267,0.298369267,0.206976167,0.091384267,0.264946733,0.417164333,0.00E+00,0.522719433,0.571661633,0.5198808,0.262004667,0.3346898,1,1
112998,paleo,42,0.054828191,0.135483357,0.109901714,0.140418238,0.051165191,0.030993786,0.0101565,0.092211691,0.097743714,0.00E+00,0.138128857,0.144081238,0.101995405,0.018238691,0.076172571,1,1
113109,paleo,22,0.071508364,0.342508136,0.100545273,0.357246955,0.040161227,0.127646636,0.015467182,0.160960546,0.174849409,0.011363636,0.385437455,0.357246955,0.226297955,0.149791182,0.265439409,1,1
113220,low_carb,19,0.238083947,0.326366,0.115325105,0.370614947,0.194228579,0.207353211,0.065553842,0.266444526,0.333973947,0.00577579,0.380325105,0.379221632,0.353531684,0.256375947,0.276025947,1,1
113331,pescatarian,21,0.283762381,0.428666238,0.261749905,0.534721381,0.323297095,0.277847714,0.185127333,0.287445238,0.366360524,0.00E+00,0.476801286,0.537522524,0.410902429,0.331602524,0.446173238,1,1
